Kudos Date,Kudos Type,Parent ID
"Jul 20, 2019, 3:01:07 PM",Activity,2548129305
"Jul 20, 2019, 3:01:19 PM",Activity,2547766124
"Jul 20, 2019, 3:02:35 PM",Activity,2548066757
"Jul 20, 2019, 6:06:59 PM",Activity,2548359339
"Jul 20, 2019, 6:07:05 PM",Activity,2548494222
"Jul 21, 2019, 2:35:08 PM",Activity,2550876780
"Jul 21, 2019, 2:35:50 PM",Activity,2550988191
"Jul 21, 2019, 2:36:34 PM",Activity,2550879471
"Jul 21, 2019, 2:36:40 PM",Activity,2550788368
"Jul 21, 2019, 2:36:45 PM",Activity,2550831997
"Jul 22, 2019, 12:40:44 PM",Activity,2552589941
"Jul 22, 2019, 12:41:00 PM",Activity,2553302373
"Jul 22, 2019, 2:32:08 PM",Activity,2553579947
"Jul 22, 2019, 2:32:17 PM",Activity,2553559867
"Jul 22, 2019, 10:39:31 PM",Activity,2554516283
"Jul 23, 2019, 10:42:54 AM",Activity,2555068847
"Jul 23, 2019, 5:45:45 PM",Activity,2556486445
"Jul 23, 2019, 5:45:49 PM",Activity,2556126181
"Jul 23, 2019, 5:45:57 PM",Activity,2556056940
"Jul 23, 2019, 5:46:02 PM",Activity,2556038163
"Jul 23, 2019, 9:42:21 PM",Activity,2557553723
"Jul 23, 2019, 9:48:38 PM",Activity,2556900957
"Jul 24, 2019, 12:30:03 AM",Activity,2557900837
"Jul 24, 2019, 1:23:29 AM",Activity,2557223884
"Jul 24, 2019, 5:03:50 PM",Activity,2558984505
"Jul 24, 2019, 5:04:07 PM",Activity,2558985667
"Jul 24, 2019, 11:04:53 PM",Activity,2560274978
"Jul 24, 2019, 11:05:19 PM",Activity,2560349732
"Jul 24, 2019, 11:41:13 PM",Activity,2560618959
"Jul 24, 2019, 11:42:22 PM",Activity,2560652806
"Jul 24, 2019, 11:42:24 PM",Activity,2560658119
"Jul 25, 2019, 12:37:26 AM",Activity,2560721841
"Jul 25, 2019, 12:37:28 AM",Activity,2560713255
"Jul 25, 2019, 12:25:32 PM",Activity,2561745888
"Jul 25, 2019, 12:25:36 PM",Activity,2561682477
"Jul 25, 2019, 12:25:45 PM",Activity,2560862193
"Jul 25, 2019, 12:25:49 PM",Activity,2561474907
"Jul 25, 2019, 12:26:40 PM",Activity,2561731592
"Jul 25, 2019, 1:56:03 PM",Activity,2561981562
"Jul 25, 2019, 1:56:23 PM",Activity,2561882419
"Jul 25, 2019, 11:17:11 PM",Activity,2563249403
"Jul 26, 2019, 12:02:15 PM",Activity,2563612956
"Jul 26, 2019, 12:02:21 PM",Activity,2563488861
"Jul 26, 2019, 12:02:30 PM",Activity,2564310541
"Jul 26, 2019, 12:49:17 PM",Activity,2564497582
"Jul 26, 2019, 3:38:37 PM",Activity,2564784098
"Jul 26, 2019, 3:38:49 PM",Activity,2564584309
"Jul 26, 2019, 10:30:55 PM",Activity,2565512708
"Jul 26, 2019, 10:32:15 PM",Activity,2565024351
"Jul 27, 2019, 3:04:54 PM",Activity,2567331200
"Jul 27, 2019, 3:11:42 PM",Activity,2567262880
"Jul 27, 2019, 3:11:51 PM",Activity,2567268784
"Jul 27, 2019, 3:12:06 PM",Activity,2565928391
"Jul 27, 2019, 3:12:57 PM",Activity,2567178365
"Jul 27, 2019, 3:13:00 PM",Activity,2567104810
"Jul 27, 2019, 3:13:31 PM",Activity,2567216355
"Jul 27, 2019, 3:28:33 PM",Activity,2567518192
"Jul 27, 2019, 3:33:08 PM",Activity,2567081833
"Jul 27, 2019, 3:33:35 PM",Activity,2567143073
"Jul 27, 2019, 3:33:44 PM",Activity,2565987985
"Jul 28, 2019, 2:05:18 PM",Activity,2569887369
"Jul 28, 2019, 2:05:23 PM",Activity,2570157167
"Jul 28, 2019, 2:05:28 PM",Activity,2570161244
"Jul 28, 2019, 2:06:32 PM",Activity,2569973202
"Jul 28, 2019, 2:06:39 PM",Activity,2570134532
"Jul 28, 2019, 2:06:52 PM",Activity,2569671399
"Jul 28, 2019, 7:13:15 PM",Activity,2570580201
"Jul 29, 2019, 1:56:16 PM",Activity,2572681728
"Jul 29, 2019, 1:57:53 PM",Activity,2572440413
"Jul 29, 2019, 2:47:15 PM",Activity,2572694890
"Jul 29, 2019, 2:47:35 PM",Activity,2572661337
"Jul 29, 2019, 2:48:00 PM",Activity,2571846595
"Jul 29, 2019, 4:33:55 PM",Activity,2572982396
"Jul 29, 2019, 10:58:48 PM",Activity,2573987191
"Jul 29, 2019, 10:58:58 PM",Activity,2573795458
"Jul 30, 2019, 7:26:36 PM",Activity,2575706090
"Jul 30, 2019, 7:26:52 PM",Activity,2575246242
"Jul 30, 2019, 7:26:59 PM",Activity,2575144245
"Jul 30, 2019, 7:27:05 PM",Activity,2575320795
"Jul 31, 2019, 1:31:37 AM",Activity,2576867517
"Jul 31, 2019, 1:32:22 AM",Activity,2576853777
"Jul 31, 2019, 1:54:13 AM",Activity,2576964845
"Jul 31, 2019, 2:47:10 PM",Activity,2578469717
"Jul 31, 2019, 8:22:33 PM",Activity,2579571245
"Jul 31, 2019, 8:22:37 PM",Activity,2579378019
"Jul 31, 2019, 8:22:46 PM",Activity,2578485293
"Jul 31, 2019, 8:22:48 PM",Activity,2578345305
"Jul 31, 2019, 8:22:54 PM",Activity,2578440975
"Jul 31, 2019, 8:23:05 PM",Activity,2578319222
"Jul 31, 2019, 11:16:25 PM",Activity,2579846000
"Jul 31, 2019, 11:17:22 PM",Activity,2579635576
"Aug 1, 2019, 12:39:14 AM",Activity,2579950338
"Aug 1, 2019, 12:57:35 AM",Activity,2580068585
"Aug 1, 2019, 12:12:37 PM",Activity,2580997802
"Aug 1, 2019, 12:12:49 PM",Activity,2580962531
"Aug 1, 2019, 12:12:59 PM",Activity,2581039163
"Aug 1, 2019, 3:41:26 PM",Activity,2581176956
"Aug 1, 2019, 3:41:36 PM",Activity,2581121253
"Aug 1, 2019, 7:50:59 PM",Activity,2581615451
"Aug 1, 2019, 9:28:26 PM",Activity,2582583497
"Aug 1, 2019, 11:54:42 PM",Activity,2582766069
"Aug 2, 2019, 12:30:23 AM",Activity,2582859371
"Aug 2, 2019, 1:12:30 PM",Activity,2583809015
"Aug 2, 2019, 1:12:39 PM",Activity,2583160685
"Aug 2, 2019, 1:13:38 PM",Activity,2582988151
"Aug 2, 2019, 1:13:58 PM",Activity,2582816403
"Aug 2, 2019, 6:07:14 PM",Activity,2584634762
"Aug 2, 2019, 9:41:40 PM",Activity,2584990291
"Aug 2, 2019, 9:42:05 PM",Activity,2584852731
"Aug 3, 2019, 2:58:12 AM",Activity,2585475163
"Aug 3, 2019, 3:06:12 PM",Activity,2586965987
"Aug 3, 2019, 3:06:16 PM",Activity,2586808664
"Aug 3, 2019, 3:07:39 PM",Activity,2587036193
"Aug 3, 2019, 3:07:41 PM",Activity,2586713003
"Aug 3, 2019, 3:07:46 PM",Activity,2586706225
"Aug 3, 2019, 3:08:17 PM",Activity,2586796053
"Aug 3, 2019, 3:29:11 PM",Activity,2587176937
"Aug 3, 2019, 3:29:57 PM",Activity,2586702520
"Aug 3, 2019, 3:30:56 PM",Activity,2586628715
"Aug 3, 2019, 5:41:12 PM",Activity,2587389112
"Aug 4, 2019, 1:38:39 PM",Activity,2588638453
"Aug 4, 2019, 9:09:07 PM",Activity,2590144288
"Aug 4, 2019, 9:09:11 PM",Activity,2590180452
"Aug 4, 2019, 9:09:30 PM",Activity,2590371124
"Aug 4, 2019, 9:09:51 PM",Activity,2589997668
"Aug 4, 2019, 9:10:06 PM",Activity,2590374506
"Aug 4, 2019, 9:10:12 PM",Activity,2590391782
"Aug 5, 2019, 12:27:56 PM",Activity,2592528450
"Aug 5, 2019, 12:28:00 PM",Activity,2592639143
"Aug 5, 2019, 12:28:08 PM",Activity,2592496903
"Aug 5, 2019, 1:05:40 PM",Activity,2592696857
"Aug 5, 2019, 3:19:34 PM",Activity,2592888268
"Aug 5, 2019, 3:19:52 PM",Activity,2592883477
"Aug 6, 2019, 12:16:15 AM",Activity,2593994522
"Aug 6, 2019, 12:16:20 AM",Activity,2593094844
"Aug 6, 2019, 4:45:15 PM",Activity,2595286878
"Aug 6, 2019, 4:45:44 PM",Activity,2595517995
"Aug 6, 2019, 4:45:45 PM",Activity,2595509343
"Aug 6, 2019, 4:45:51 PM",Activity,2595880872
"Aug 6, 2019, 4:45:54 PM",Activity,2595537669
"Aug 6, 2019, 4:46:00 PM",Activity,2595516745
"Aug 6, 2019, 4:46:13 PM",Activity,2594481493
"Aug 6, 2019, 11:15:33 PM",Activity,2596970177
"Aug 6, 2019, 11:15:39 PM",Activity,2597068779
"Aug 6, 2019, 11:15:52 PM",Activity,2596999460
"Aug 6, 2019, 11:17:04 PM",Activity,2596405155
"Aug 7, 2019, 12:47:05 PM",Activity,2598347776
"Aug 7, 2019, 1:26:19 PM",Activity,2598543070
"Aug 8, 2019, 12:07:07 AM",Activity,2599998790
"Aug 8, 2019, 2:09:53 AM",Activity,2600134593
"Aug 8, 2019, 2:09:56 AM",Activity,2600195043
"Aug 8, 2019, 10:34:24 PM",Activity,2602856423
"Aug 10, 2019, 3:11:45 PM",Activity,2606869018
"Aug 10, 2019, 3:12:18 PM",Activity,2606902282
"Aug 10, 2019, 3:12:25 PM",Activity,2606984992
"Aug 10, 2019, 3:12:30 PM",Activity,2606883843
"Aug 10, 2019, 3:12:52 PM",Activity,2607092110
"Aug 10, 2019, 3:12:57 PM",Activity,2607010373
"Aug 10, 2019, 3:13:15 PM",Activity,2606789595
"Aug 10, 2019, 3:13:23 PM",Activity,2606982582
"Aug 10, 2019, 3:15:26 PM",Activity,2606884725
"Aug 10, 2019, 3:15:34 PM",Activity,2605178615
"Aug 10, 2019, 5:59:58 PM",Activity,2607446843
"Aug 10, 2019, 6:00:59 PM",Activity,2606936032
"Aug 10, 2019, 9:34:28 PM",Activity,2607828508
"Aug 10, 2019, 11:24:30 PM",Activity,2607808118
"Aug 10, 2019, 11:25:37 PM",Activity,2607036061
"Aug 11, 2019, 2:42:24 AM",Activity,2608361636
"Aug 11, 2019, 3:13:33 PM",Activity,2609939865
"Aug 11, 2019, 3:13:38 PM",Activity,2609924792
"Aug 11, 2019, 3:14:43 PM",Activity,2610162969
"Aug 11, 2019, 3:14:49 PM",Activity,2609704650
"Aug 11, 2019, 4:20:59 PM",Activity,2610412001
"Aug 11, 2019, 4:21:12 PM",Activity,2610411040
"Aug 11, 2019, 5:47:13 PM",Activity,2610693230
"Aug 11, 2019, 10:31:44 PM",Activity,2610386126
"Aug 11, 2019, 10:31:54 PM",Activity,2610227595
"Aug 12, 2019, 2:28:34 AM",Activity,2611496032
"Aug 12, 2019, 1:02:47 PM",Activity,2612428710
"Aug 12, 2019, 1:02:52 PM",Activity,2612310250
"Aug 12, 2019, 1:02:58 PM",Activity,2612351280
"Aug 12, 2019, 1:04:43 PM",Activity,2612431526
"Aug 12, 2019, 4:13:02 PM",Activity,2612718592
"Aug 12, 2019, 11:01:49 PM",Activity,2613647009
"Aug 13, 2019, 10:54:38 AM",Activity,2614016262
"Aug 13, 2019, 1:12:02 PM",Activity,2615278502
"Aug 13, 2019, 1:20:21 PM",Activity,2615274889
"Aug 13, 2019, 1:20:34 PM",Activity,2614909726
"Aug 13, 2019, 1:20:37 PM",Activity,2615176900
"Aug 13, 2019, 1:21:17 PM",Activity,2614899309
"Aug 13, 2019, 5:33:51 PM",Activity,2615393594
"Aug 13, 2019, 5:34:10 PM",Activity,2615532882
"Aug 13, 2019, 11:53:14 PM",Activity,2616780630
"Aug 13, 2019, 11:53:18 PM",Activity,2616674298
"Aug 13, 2019, 11:53:21 PM",Activity,2616875754
"Aug 14, 2019, 12:13:51 PM",Activity,2618088325
"Aug 14, 2019, 12:13:59 PM",Activity,2617851433
"Aug 14, 2019, 2:34:36 PM",Activity,2618237129
"Aug 14, 2019, 2:35:13 PM",Activity,2618423148
"Aug 14, 2019, 2:35:21 PM",Activity,2618270844
"Aug 14, 2019, 2:35:28 PM",Activity,2618029177
"Aug 14, 2019, 2:36:08 PM",Activity,2617158081
"Aug 14, 2019, 2:38:14 PM",Activity,2618240893
"Aug 14, 2019, 2:44:58 PM",Activity,2617815348
"Aug 14, 2019, 8:19:02 PM",Activity,2618868912
"Aug 14, 2019, 10:40:28 PM",Activity,2619475027
"Aug 14, 2019, 10:40:35 PM",Activity,2619373173
"Aug 15, 2019, 1:24:50 AM",Activity,2619818595
"Aug 15, 2019, 1:25:28 AM",Activity,2619725746
"Aug 15, 2019, 1:25:31 AM",Activity,2619750095
"Aug 15, 2019, 2:05:55 AM",Activity,2619919255
"Aug 15, 2019, 10:54:13 AM",Activity,2620722274
"Aug 15, 2019, 10:56:05 AM",Activity,2620640904
"Aug 15, 2019, 2:13:32 PM",Activity,2621045862
"Aug 15, 2019, 2:13:36 PM",Activity,2620950106
"Aug 15, 2019, 2:13:43 PM",Activity,2620884243
"Aug 15, 2019, 2:13:52 PM",Activity,2620887763
"Aug 15, 2019, 2:13:56 PM",Activity,2620768608
"Aug 15, 2019, 10:29:48 PM",Activity,2622385308
"Aug 15, 2019, 10:29:51 PM",Activity,2622499602
"Aug 16, 2019, 10:42:00 AM",Activity,2623514140
"Aug 16, 2019, 1:41:38 PM",Activity,2623576730
"Aug 16, 2019, 2:57:33 PM",Activity,2624073277
"Aug 16, 2019, 2:57:48 PM",Activity,2624114563
"Aug 16, 2019, 10:00:03 PM",Activity,2624935655
"Aug 16, 2019, 10:00:11 PM",Activity,2624784991
"Aug 16, 2019, 10:00:16 PM",Activity,2624702243
"Aug 17, 2019, 12:57:54 AM",Activity,2625202879
"Aug 17, 2019, 10:55:52 AM",Activity,2625471276
"Aug 17, 2019, 3:31:01 PM",Activity,2626980234
"Aug 17, 2019, 3:31:41 PM",Activity,2626651940
"Aug 17, 2019, 3:31:47 PM",Activity,2626897260
"Aug 17, 2019, 3:40:16 PM",Activity,2626264937
"Aug 17, 2019, 3:40:26 PM",Activity,2626966158
"Aug 17, 2019, 3:40:50 PM",Activity,2626643531
"Aug 17, 2019, 3:40:57 PM",Activity,2626747308
"Aug 17, 2019, 3:41:11 PM",Activity,2626623110
"Aug 17, 2019, 3:41:19 PM",Activity,2626714377
"Aug 17, 2019, 3:41:29 PM",Activity,2626644307
"Aug 17, 2019, 3:41:41 PM",Activity,2626775995
"Aug 17, 2019, 3:42:27 PM",Activity,2626937471
"Aug 17, 2019, 3:42:33 PM",Activity,2626552971
"Aug 17, 2019, 3:42:38 PM",Activity,2626566909
"Aug 17, 2019, 3:43:47 PM",Activity,2626710142
"Aug 17, 2019, 3:45:42 PM",Activity,2626619088
"Aug 17, 2019, 4:40:24 PM",Activity,2627313849
"Aug 17, 2019, 4:40:29 PM",Activity,2627184717
"Aug 17, 2019, 6:43:51 PM",Activity,2627588237
"Aug 17, 2019, 9:14:17 PM",Activity,2627883281
"Aug 18, 2019, 2:33:06 PM",Activity,2629881602
"Aug 18, 2019, 2:33:13 PM",Activity,2629823769
"Aug 18, 2019, 2:33:22 PM",Activity,2629647642
"Aug 18, 2019, 2:34:03 PM",Activity,2629643366
"Aug 18, 2019, 2:34:06 PM",Activity,2629632006
"Aug 18, 2019, 2:34:13 PM",Activity,2628427126
"Aug 18, 2019, 4:00:53 PM",Activity,2630112858
"Aug 18, 2019, 5:14:56 PM",Activity,2630340777
"Aug 18, 2019, 9:33:54 PM",Activity,2630869963
"Aug 19, 2019, 1:40:30 AM",Activity,2631325868
"Aug 19, 2019, 2:00:38 PM",Activity,2632447817
"Aug 19, 2019, 4:20:46 PM",Activity,2632649294
"Aug 19, 2019, 9:10:09 PM",Activity,2633591035
"Aug 19, 2019, 11:43:55 PM",Activity,2633863989
"Aug 20, 2019, 12:31:54 AM",Activity,2632305506
"Aug 20, 2019, 12:32:09 AM",Activity,2633884022
"Aug 20, 2019, 12:33:06 AM",Activity,2632208535
"Aug 20, 2019, 11:34:51 AM",Activity,2634842883
"Aug 20, 2019, 3:19:55 PM",Activity,2635448221
"Aug 20, 2019, 3:20:18 PM",Activity,2635002295
"Aug 20, 2019, 3:20:22 PM",Activity,2634997372
"Aug 20, 2019, 9:15:06 PM",Activity,2635803155
"Aug 20, 2019, 9:15:26 PM",Activity,2635330722
"Aug 20, 2019, 10:28:05 PM",Activity,2636735201
"Aug 20, 2019, 10:38:04 PM",Activity,2636648238
"Aug 21, 2019, 3:00:01 PM",Activity,2638224478
"Aug 21, 2019, 3:00:08 PM",Activity,2638229381
"Aug 21, 2019, 3:00:12 PM",Activity,2638053061
"Aug 21, 2019, 3:00:17 PM",Activity,2638017535
"Aug 21, 2019, 3:00:19 PM",Activity,2638166615
"Aug 21, 2019, 3:00:25 PM",Activity,2637926718
"Aug 21, 2019, 3:01:39 PM",Activity,2637849367
"Aug 21, 2019, 3:16:06 PM",Activity,2637018532
"Aug 21, 2019, 3:17:50 PM",Activity,2637014624
"Aug 21, 2019, 3:18:02 PM",Activity,2636944862
"Aug 21, 2019, 3:18:21 PM",Activity,2637882467
"Aug 21, 2019, 5:11:15 PM",Activity,2638694428
"Aug 21, 2019, 10:59:54 PM",Activity,2639782968
"Aug 21, 2019, 10:59:57 PM",Activity,2639744889
"Aug 22, 2019, 12:59:13 AM",Activity,2639901145
"Aug 22, 2019, 12:59:36 AM",Activity,2639950305
"Aug 22, 2019, 10:30:00 AM",Activity,2640108541
"Aug 22, 2019, 1:18:55 PM",Activity,2641138041
"Aug 22, 2019, 1:19:07 PM",Activity,2640945919
"Aug 22, 2019, 1:19:11 PM",Activity,2640983181
"Aug 22, 2019, 1:19:17 PM",Activity,2640965118
"Aug 22, 2019, 1:19:22 PM",Activity,2641029996
"Aug 22, 2019, 1:19:27 PM",Activity,2640911717
"Aug 22, 2019, 1:19:33 PM",Activity,2640751927
"Aug 22, 2019, 2:22:01 PM",Activity,2641364833
"Aug 22, 2019, 11:53:28 PM",Activity,2642625504
"Aug 23, 2019, 1:27:55 AM",Activity,2642917021
"Aug 23, 2019, 10:17:22 AM",Activity,2642949941
"Aug 23, 2019, 3:15:30 PM",Activity,2644245532
"Aug 23, 2019, 3:15:33 PM",Activity,2644243019
"Aug 23, 2019, 3:16:22 PM",Activity,2643757624
"Aug 23, 2019, 3:16:43 PM",Activity,2643832951
"Aug 23, 2019, 3:16:46 PM",Activity,2643656801
"Aug 23, 2019, 8:21:01 PM",Activity,2644658742
"Aug 24, 2019, 2:26:04 PM",Activity,2647030572
"Aug 24, 2019, 2:26:12 PM",Activity,2647115347
"Aug 24, 2019, 2:28:53 PM",Activity,2647148749
"Aug 24, 2019, 2:46:44 PM",Activity,2646911171
"Aug 24, 2019, 2:48:02 PM",Activity,2646989700
"Aug 24, 2019, 2:48:03 PM",Activity,2646956672
"Aug 24, 2019, 2:55:21 PM",Activity,2647232385
"Aug 24, 2019, 2:55:25 PM",Activity,2647217549
"Aug 24, 2019, 2:56:24 PM",Activity,2646502158
"Aug 24, 2019, 2:56:51 PM",Activity,2646953273
"Aug 24, 2019, 2:56:55 PM",Activity,2646959359
"Aug 24, 2019, 2:57:03 PM",Activity,2646568551
"Aug 24, 2019, 2:57:07 PM",Activity,2646937109
"Aug 24, 2019, 2:57:12 PM",Activity,2646959567
"Aug 24, 2019, 2:57:21 PM",Activity,2645500391
"Aug 24, 2019, 3:50:21 PM",Activity,2647334836
"Aug 24, 2019, 5:15:46 PM",Activity,2647586581
"Aug 24, 2019, 5:15:54 PM",Activity,2647601022
"Aug 25, 2019, 1:48:21 PM",Activity,2649979477
"Aug 25, 2019, 1:48:41 PM",Activity,2650284472
"Aug 25, 2019, 1:49:44 PM",Activity,2650018509
"Aug 25, 2019, 1:49:48 PM",Activity,2650081832
"Aug 25, 2019, 1:49:50 PM",Activity,2649751247
"Aug 25, 2019, 1:50:30 PM",Activity,2650292961
"Aug 25, 2019, 1:50:44 PM",Activity,2648779973
"Aug 26, 2019, 12:13:29 AM",Activity,2651663367
"Aug 26, 2019, 12:13:34 AM",Activity,2651086667
"Aug 26, 2019, 12:13:45 AM",Activity,2650745563
"Aug 26, 2019, 12:13:51 AM",Activity,2650619903
"Aug 26, 2019, 12:13:56 AM",Activity,2650415727
"Aug 26, 2019, 1:22:17 AM",Activity,2651919012
"Aug 26, 2019, 2:00:57 PM",Activity,2653045615
"Aug 26, 2019, 2:01:01 PM",Activity,2653092238
"Aug 26, 2019, 2:02:31 PM",Activity,2652740087
"Aug 26, 2019, 5:02:00 PM",Activity,2653295979
"Aug 26, 2019, 10:23:09 PM",Activity,2654209756
"Aug 26, 2019, 10:23:30 PM",Activity,2653587147
"Aug 27, 2019, 12:10:59 AM",Activity,2654145348
"Aug 27, 2019, 2:14:50 AM",Activity,2654613293
"Aug 27, 2019, 10:37:12 AM",Activity,2654761816
"Aug 27, 2019, 3:05:53 PM",Activity,2656072574
"Aug 27, 2019, 3:06:52 PM",Activity,2655829013
"Aug 27, 2019, 3:08:37 PM",Activity,2655706945
"Aug 27, 2019, 3:14:55 PM",Activity,2655525344
"Aug 27, 2019, 10:13:28 PM",Activity,2656852219
"Aug 27, 2019, 10:13:40 PM",Activity,2656573000
"Aug 28, 2019, 1:03:56 AM",Activity,2657330615
"Aug 28, 2019, 1:04:04 AM",Activity,2657633651
"Aug 28, 2019, 2:49:20 AM",Activity,2657740515
"Aug 28, 2019, 2:49:22 AM",Activity,2657643864
"Aug 28, 2019, 2:55:52 PM",Activity,2658874981
"Aug 28, 2019, 3:02:01 PM",Activity,2658446075
"Aug 28, 2019, 3:02:12 PM",Activity,2657824262
"Aug 28, 2019, 3:03:08 PM",Activity,2657642908
"Aug 28, 2019, 7:27:01 PM",Activity,2659466746
"Aug 28, 2019, 11:16:21 PM",Activity,2660209915
"Aug 28, 2019, 11:16:26 PM",Activity,2660378947
"Aug 29, 2019, 1:59:54 AM",Activity,2660446871
"Aug 29, 2019, 1:59:56 AM",Activity,2660527584
"Aug 29, 2019, 2:00:02 AM",Activity,2660583232
"Aug 29, 2019, 10:49:14 AM",Activity,2661326200
"Aug 29, 2019, 10:49:18 AM",Activity,2660737747
"Aug 29, 2019, 10:49:31 AM",Activity,2661362430
"Aug 29, 2019, 12:46:02 PM",Activity,2661612594
"Aug 29, 2019, 12:46:04 PM",Activity,2661470748
"Aug 29, 2019, 12:46:16 PM",Activity,2661440540
"Aug 29, 2019, 12:46:23 PM",Activity,2661380641
"Aug 29, 2019, 2:54:28 PM",Activity,2661701237
"Aug 29, 2019, 5:13:18 PM",Activity,2662146909
"Aug 30, 2019, 1:29:43 AM",Activity,2663443911
"Aug 30, 2019, 1:29:53 AM",Activity,2663398219
"Aug 30, 2019, 1:42:13 AM",Activity,2663050329
"Aug 30, 2019, 11:37:01 AM",Activity,2664235879
"Aug 30, 2019, 1:57:24 PM",Activity,2664465313
"Aug 30, 2019, 5:05:51 PM",Activity,2664953141
"Aug 30, 2019, 10:12:08 PM",Activity,2665515830
"Aug 30, 2019, 10:19:18 PM",Activity,2665570210
"Aug 30, 2019, 10:19:46 PM",Activity,2665214725
"Aug 31, 2019, 1:58:09 AM",Activity,2665922861
"Aug 31, 2019, 1:59:08 PM",Activity,2667339877
"Aug 31, 2019, 1:59:15 PM",Activity,2667421411
"Aug 31, 2019, 1:59:19 PM",Activity,2667416130
"Aug 31, 2019, 2:00:20 PM",Activity,2667425251
"Aug 31, 2019, 2:01:05 PM",Activity,2667321699
"Aug 31, 2019, 2:20:57 PM",Activity,2667392530
"Aug 31, 2019, 2:21:07 PM",Activity,2667295323
"Aug 31, 2019, 2:33:51 PM",Activity,2667430616
"Aug 31, 2019, 3:19:04 PM",Activity,2667642435
"Aug 31, 2019, 3:19:09 PM",Activity,2667718299
"Aug 31, 2019, 5:03:01 PM",Activity,2668004498
"Aug 31, 2019, 5:03:08 PM",Activity,2667999585
"Aug 31, 2019, 6:18:31 PM",Activity,2668174841
"Aug 31, 2019, 6:18:44 PM",Activity,2668212676
"Sep 1, 2019, 1:23:25 AM",Activity,2668893840
"Sep 1, 2019, 2:15:00 PM",Activity,2670431007
"Sep 1, 2019, 2:15:06 PM",Activity,2670465758
"Sep 1, 2019, 2:15:21 PM",Activity,2670351374
"Sep 1, 2019, 2:15:27 PM",Activity,2670436226
"Sep 1, 2019, 2:15:33 PM",Activity,2670516031
"Sep 1, 2019, 2:15:49 PM",Activity,2670249130
"Sep 1, 2019, 2:15:53 PM",Activity,2669085364
"Sep 1, 2019, 2:43:24 PM",Activity,2670609397
"Sep 1, 2019, 2:49:15 PM",Activity,2670632522
"Sep 1, 2019, 3:26:21 PM",Activity,2670865384
"Sep 1, 2019, 8:27:33 PM",Activity,2670733133
"Sep 2, 2019, 2:12:43 AM",Activity,2672218665
"Sep 2, 2019, 4:16:39 PM",Activity,2673125298
"Sep 2, 2019, 4:16:43 PM",Activity,2673122653
"Sep 2, 2019, 4:16:45 PM",Activity,2673121491
"Sep 2, 2019, 4:16:47 PM",Activity,2672878373
"Sep 2, 2019, 4:16:48 PM",Activity,2673184196
"Sep 2, 2019, 4:16:50 PM",Activity,2673109524
"Sep 2, 2019, 4:16:52 PM",Activity,2673222428
"Sep 2, 2019, 4:16:55 PM",Activity,2673102751
"Sep 2, 2019, 4:17:09 PM",Activity,2673054613
"Sep 2, 2019, 4:17:59 PM",Activity,2673092786
"Sep 2, 2019, 4:18:04 PM",Activity,2673222889
"Sep 2, 2019, 4:18:11 PM",Activity,2673115581
"Sep 2, 2019, 11:00:18 PM",Activity,2673805697
"Sep 2, 2019, 11:00:26 PM",Activity,2673696260
"Sep 2, 2019, 11:01:20 PM",Activity,2673481269
"Sep 2, 2019, 11:01:27 PM",Activity,2673587279
"Sep 2, 2019, 11:02:44 PM",Activity,2673412644
"Sep 3, 2019, 2:36:45 PM",Activity,2676214885
"Sep 3, 2019, 2:37:08 PM",Activity,2675763262
"Sep 3, 2019, 2:37:14 PM",Activity,2675983814
"Sep 3, 2019, 2:37:21 PM",Activity,2675635114
"Sep 3, 2019, 10:15:22 PM",Activity,2677502379
"Sep 3, 2019, 10:15:31 PM",Activity,2677486084
"Sep 4, 2019, 2:07:35 AM",Activity,2677857631
"Sep 4, 2019, 2:07:37 AM",Activity,2677943030
"Sep 4, 2019, 2:07:43 AM",Activity,2677855815
"Sep 4, 2019, 10:17:40 AM",Activity,2677811565
"Sep 4, 2019, 12:54:26 PM",Activity,2678646468
"Sep 4, 2019, 12:54:32 PM",Activity,2678761095
"Sep 4, 2019, 12:54:50 PM",Activity,2678856617
"Sep 4, 2019, 12:55:05 PM",Activity,2678116635
"Sep 4, 2019, 2:39:42 PM",Activity,2679246499
"Sep 4, 2019, 4:15:18 PM",Activity,2679461552
"Sep 4, 2019, 4:23:21 PM",Activity,2679040177
"Sep 4, 2019, 5:54:20 PM",Activity,2679591213
"Sep 4, 2019, 11:02:01 PM",Activity,2680556217
"Sep 4, 2019, 11:03:11 PM",Activity,2680396694
"Sep 4, 2019, 11:03:14 PM",Activity,2680384046
"Sep 4, 2019, 11:03:18 PM",Activity,2680576990
"Sep 5, 2019, 11:43:51 AM",Activity,2681562876
"Sep 5, 2019, 11:43:56 AM",Activity,2681661956
"Sep 5, 2019, 11:44:01 AM",Activity,2681479902
"Sep 5, 2019, 11:44:20 AM",Activity,2680836023
"Sep 5, 2019, 11:44:26 AM",Activity,2681577423
"Sep 5, 2019, 11:44:33 AM",Activity,2680665485
"Sep 5, 2019, 1:05:54 PM",Activity,2681731517
"Sep 5, 2019, 1:06:48 PM",Activity,2681741303
"Sep 5, 2019, 1:07:03 PM",Activity,2681741164
"Sep 5, 2019, 1:07:12 PM",Activity,2681793563
"Sep 5, 2019, 2:20:19 PM",Activity,2682064802
"Sep 5, 2019, 7:39:43 PM",Activity,2682157493
"Sep 5, 2019, 10:50:12 PM",Activity,2683273522
